"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FF","2019-09-29","100.0","-1.9242","5.7946","Gerrit Cole",621532,543037,"strikeout","swinging_strike",,,,,11,"Anthony Bemboom strikes out swinging.  ","R","L","R","LAA","HOU","S",2,"null",1,2,2019,"-1.0445","1.5352","-0.3890","4.2253",592230,592743,621493,2,4,"Bot","null","null",,,455117,,"190929_204349","6.6620","-145.4100","-2.5135","-16.3155","35.6799","-10.2126","3.2000","1.5000","null","null","null","99.5630","2738","6.1920",564814,543037,455117,493329,664702,649557,608686,663656,545350,543807,"54.3075","null","null","0.00",1,0,0,"null",41,"4","4-Seam Fastball",1,8,1,8,8,1,1,8,"Infield shift","Standard"
"FF","2019-09-29","98.3","-1.9435","5.8013","Gerrit Cole",621532,543037,"null","swinging_strike",,,,,11,"null","R","L","R","LAA","HOU","S","null","null",1,1,2019,"-1.0969","1.4296","-0.9386","3.1993",592230,592743,621493,2,4,"Bot","null","null",,,455117,,"190929_204319","5.2813","-143.0008","-4.8886","-16.2988","34.4121","-11.6326","3.2000","1.5000","null","null","null","98.3140","2746","6.4110",564814,543037,455117,493329,664702,649557,608686,663656,545350,543807,"54.0882","null","null","null","null","null","null","null",41,"3","4-Seam Fastball",1,8,1,8,8,1,1,8,"Infield shift","Standard"
"FF","2019-09-29","98.7","-2.0271","5.7513","Gerrit Cole",621532,543037,"null","swinging_strike",,,,,1,"null","R","L","R","LAA","HOU","S","null","null",1,0,2019,"-1.1535","1.4850","-0.7835","3.0140",592230,592743,621493,2,4,"Bot","null","null",,,455117,,"190929_204248","6.0731","-143.5539","-5.4404","-17.3637","34.4202","-10.6126","3.2000","1.5000","null","null","null","98.6370","2721","6.3620",564814,543037,455117,493329,664702,649557,608686,663656,545350,543807,"54.1377","null","null","null","null","null","null","null",41,"2","4-Seam Fastball",1,8,1,8,8,1,1,8,"Infield shift","Standard"
"KC","2019-09-29","84.8","-2.0034","5.8830","Gerrit Cole",621532,543037,"null","ball",,,,,11,"null","R","L","R","LAA","HOU","B","null","null",0,0,2019,"1.1173","-0.9363","-1.3142","2.8650",592230,592743,621493,2,4,"Bot","null","null",,,455117,,"190929_204229","-0.5681","-123.4621","1.0904","11.3102","24.6691","-42.0204","3.2000","1.5000","null","null","null","84.0540","3073","5.7780",564814,543037,455117,493329,664702,649557,608686,663656,545350,543807,"54.7219","null","null","null","null","null","null","null",41,"1","Knuckle Curve",1,8,1,8,8,1,1,8,"Infield shift","Standard"
"FF","2019-09-29","99.7","-2.0777","5.7425","Gerrit Cole",642136,543037,"strikeout","swinging_strike",,,,,2,"Matt Thaiss strikes out swinging.  ","R","L","R","LAA","HOU","S",2,"null",2,2,2019,"-1.1007","1.6204","-0.1016","2.7179",592230,592743,621493,1,4,"Bot","null","null",,,455117,,"190929_204140","8.0051","-144.9345","-6.7126","-17.3470","33.5062","-8.0232","3.1800","1.5700","null","null","null","99.6720","2684","6.3040",564814,543037,455117,493329,664702,649557,608686,663656,545350,543807,"54.1952","null","null","0.00",1,0,0,"null",40,"5","4-Seam Fastball",1,8,1,8,8,1,1,8,"Infield shift","Strategic"
"FF","2019-09-29","100.4","-2.0287","5.7840","Gerrit Cole",642136,543037,"null","ball",,,,,12,"null","R","L","R","LAA","HOU","B","null","null",1,2,2019,"-1.0655","1.6419","0.6483","4.0865",592230,592743,621493,1,4,"Bot","null","null",,,455117,,"190929_204114","9.8868","-145.8067","-3.1767","-17.4704","34.7169","-8.3458","3.1800","1.5700","null","null","null","100.0430","2787","6.2310",564814,543037,455117,493329,664702,649557,608686,663656,545350,543807,"54.2682","null","null","null","null","null","null","null",40,"4","4-Seam Fastball",1,8,1,8,8,1,1,8,"Infield shift","Strategic"
"SL","2019-09-29","90.5","-1.9198","5.7998","Gerrit Cole",642136,543037,"null","blocked_ball",,,,,14,"null","R","L","R","LAA","HOU","B","null","null",0,2,2019,"0.4121","0.3909","2.2483","0.2367",592230,592743,621493,1,4,"Bot","null","null",,,455117,,"190929_204034","9.4767","-131.4078","-8.7839","3.1035","23.3886","-26.2575","3.1800","1.5700","null","null","null","90.6020","2764","6.1150",564814,543037,455117,493329,664702,649557,608686,663656,545350,543807,"54.3846","null","null","null","null","null","null","null",40,"3","Slider",1,8,1,8,8,1,1,8,"Infield shift","Strategic"
"FF","2019-09-29","97.4","-2.0570","5.7279","Gerrit Cole",642136,543037,"null","foul",,,,,6,"null","R","L","R","LAA","HOU","S","null","null",0,1,2019,"-0.8419","1.6535","0.3577","2.4532",592230,592743,621493,1,4,"Bot","null","null",,,455117,,"190929_204001","8.3694","-141.3894","-6.9937","-13.1412","32.3040","-8.7440","3.1800","1.5700","206","73.1","44.4","97.0030","2451","6.2020",564814,543037,455117,493329,664702,649557,608686,663656,545350,543807,"54.2972","null","null","null","null","null","null","null",40,"2","4-Seam Fastball",1,8,1,8,8,1,1,8,"Infield shift","Strategic"
"FF","2019-09-29","98.3","-1.9754","5.7694","Gerrit Cole",642136,543037,"null","called_strike",,,,,3,"null","R","L","R","LAA","HOU","S","null","null",0,0,2019,"-1.0051","1.5156","0.5104","3.1214",592230,592743,621493,1,4,"Bot","null","null",,,455117,,"190929_203939","8.9578","-142.6994","-5.1114","-15.6083","32.5173","-10.7835","3.1800","1.5700","null","null","null","97.5690","2470","5.9870",564814,543037,455117,493329,664702,649557,608686,663656,545350,543807,"54.5128","null","null","null","null","null","null","null",40,"1","4-Seam Fastball",1,8,1,8,8,1,1,8,"Infield shift","Strategic"
"FF","2019-09-29","98.7","-1.8874","5.8069","Gerrit Cole",621493,543037,"walk","ball",,,,,14,"Taylor Ward walks.   Kaleb Cowart to 3rd.    Andrelton Simmons to 2nd.  ","R","R","R","LAA","HOU","B","null","null",3,2,2019,"-1.0053","1.7890","1.2683","2.3281","null",592230,592743,1,4,"Bot","null","null",,,455117,,"190929_203833","10.8542","-143.0110","-8.0535","-16.2951","34.3018","-6.1069","3.4100","1.6000","null","null","null","98.0110","2536","6.2290",564814,543037,455117,493329,664702,649557,608686,663656,545350,543807,"54.2708","null","null","0.70",1,0,0,"null",39,"6","4-Seam Fastball",1,8,1,8,8,1,1,8,"Standard","Standard"
"SL","2019-09-29","90.1","-1.7896","5.8264","Gerrit Cole",621493,543037,"null","blocked_ball",,,,,14,"null","R","R","R","LAA","HOU","B","null","null",2,2,2019,"0.4411","0.2911","1.5906","0.1375","null",592230,592743,1,4,"Bot","null","null",,,455117,,"190929_203759","7.4165","-130.9037","-8.7427","3.6079","25.2173","-27.3798","3.4100","1.6000","null","null","null","89.7610","2756","5.9720",564814,543037,455117,493329,664702,649557,608686,663656,545350,543807,"54.5274","null","null","null","null","null","null","null",39,"5","Slider",1,8,1,8,8,1,1,8,"Standard","Standard"
"FF","2019-09-29","98.1","-1.8555","5.8171","Gerrit Cole",621493,543037,"null","called_strike",,,,,6,"null","R","R","R","LAA","HOU","S","null","null",2,1,2019,"-0.8998","1.4864","0.3670","2.2206","null",592230,592743,1,4,"Bot","null","null",,,455117,,"190929_203737","8.0186","-142.4474","-7.6045","-13.9338","31.2185","-10.6117","3.4100","1.6000","null","null","null","97.7120","2331","6.0850",564814,543037,455117,493329,664702,649557,608686,663656,545350,543807,"54.4145","null","null","null","null","null","null","null",39,"4","4-Seam Fastball",1,8,1,8,8,1,1,8,"Standard","Standard"
"FF","2019-09-29","97.9","-1.8669","5.8005","Gerrit Cole",621493,543037,"null","ball",,,,,14,"null","R","R","R","LAA","HOU","B","null","null",1,1,2019,"-0.9909","1.4239","1.2618","2.4287","null",592230,592743,1,4,"Bot","null","null",,,455117,,"190929_203714","10.6948","-141.9896","-6.8288","-15.8506","32.9308","-11.5971","3.4100","1.6000","null","null","null","97.5690","2458","6.3140",564814,543037,455117,493329,664702,649557,608686,663656,545350,543807,"54.1854","null","null","null","null","null","null","null",39,"3","4-Seam Fastball",1,8,1,8,8,1,1,8,"Standard","Standard"
"SL","2019-09-29","88.2","-1.9300","5.8939","Gerrit Cole",621493,543037,"null","called_strike",,,,,6,"null","R","R","R","LAA","HOU","S","null","null",1,0,2019,"0.5069","0.1467","0.5372","2.1718","null",592230,592743,1,4,"Bot","null","null",,,455117,,"190929_203652","4.9152","-128.2930","-3.2361","4.4944","25.9005","-30.1732","3.4100","1.6000","null","null","null","87.3590","2721","5.7260",564814,543037,455117,493329,664702,649557,608686,663656,545350,543807,"54.7740","null","null","null","null","null","null","null",39,"2","Slider",1,8,1,8,8,1,1,8,"Standard","Standard"
"SL","2019-09-29","89.0","-1.8949","5.8792","Gerrit Cole",621493,543037,"null","ball",,,,,14,"null","R","R","R","LAA","HOU","B","null","null",0,0,2019,"0.2987","0.0348","0.8543","1.2931","null",592230,592743,1,4,"Bot","null","null",,,455117,,"190929_203633","6.0579","-129.2817","-5.2134","2.0318","26.6428","-30.9612","3.4100","1.6000","null","null","null","87.9980","2630","5.7320",564814,543037,455117,493329,664702,649557,608686,663656,545350,543807,"54.7672","null","null","null","null","null","null","null",39,"1","Slider",1,8,1,8,8,1,1,8,"Standard","Standard"
"CH","2019-09-29","87.9","-1.8453","5.7314","Gerrit Cole",592743,543037,"hit_by_pitch","hit_by_pitch",,,,,11,"Andrelton Simmons hit by pitch.    Kaleb Cowart to 2nd.  ","R","R","R","LAA","HOU","B","null","null",2,0,2019,"-1.2328","0.6293","-1.8084","3.1778","null","null",592230,1,4,"Bot","null","null",,,455117,,"190929_203527","2.6745","-128.0734","-1.4291","-14.2184","25.5429","-25.1016","3.4500","1.6500","null","null","null","88.5280","1680","6.5330",564814,543037,455117,493329,664702,649557,608686,663656,545350,543807,"53.9666","null","null","0.70",1,0,0,"null",38,"3","Changeup",1,8,1,8,8,1,1,8,"Standard","Standard"
"SL","2019-09-29","87.5","-1.8024","5.9260","Gerrit Cole",592743,543037,"null","ball",,,,,14,"null","R","R","R","LAA","HOU","B","null","null",1,0,2019,"0.5743","0.1592","0.5738","1.2054","null","null",592230,1,4,"Bot","null","null",,,455117,,"190929_203454","4.5295","-127.2933","-5.5593","5.2948","24.2187","-29.6355","3.4500","1.6500","null","null","null","86.9570","null","5.7950",564814,543037,455117,493329,664702,649557,608686,663656,545350,543807,"54.7042","null","null","null","null","null","null","null",38,"2","Slider",1,8,1,8,8,1,1,8,"Standard","Standard"
"KC","2019-09-29","82.4","-1.8639","5.9417","Gerrit Cole",592743,543037,"null","ball",,,,,11,"null","R","R","R","LAA","HOU","B","null","null",0,0,2019,"0.8480","-1.2026","-1.4290","3.6931","null","null",592230,1,4,"Bot","null","null",,,455117,,"190929_203435","-0.6193","-119.8003","3.7033","8.1027","24.4265","-44.4978","3.4500","1.6500","null","null","null","81.4200","2935","5.7980",564814,543037,455117,493329,664702,649557,608686,663656,545350,543807,"54.7011","null","null","null","null","null","null","null",38,"1","Knuckle Curve",1,8,1,8,8,1,1,8,"Standard","Standard"
"SL","2019-09-29","90.6","-2.0676","5.8343","Gerrit Cole",594777,543037,"strikeout","swinging_strike",,,,,14,"Kole Calhoun strikes out swinging.  ","R","L","R","LAA","HOU","S",2,"null",0,2,2019,"0.3759","0.4069","0.9145","1.4696","null","null",592230,0,4,"Bot","null","null",,,455117,,"190929_203401","6.6214","-131.6901","-5.8295","3.0457","26.0562","-26.5176","3.0600","1.5200","null","null","null","90.4290","2655","6.0940",564814,543037,455117,493329,664702,649557,608686,663656,545350,543807,"54.4057","null","null","0.00",1,0,0,"null",37,"4","Slider",1,8,1,8,8,1,1,8,"Infield shift","Standard"
"FF","2019-09-29","99.6","-1.9884","5.7915","Gerrit Cole",594777,543037,"null","foul",,,,,6,"null","R","L","R","LAA","HOU","S","null","null",0,2,2019,"-0.9916","1.6104","0.4358","2.1581","null","null",592230,0,4,"Bot","null","null",,,455117,,"190929_203332","8.9525","-144.6535","-8.3142","-15.9487","33.2462","-7.9180","3.0600","1.5200","190","78.1","23.2","99.4240","2668","6.2650",564814,543037,455117,493329,664702,649557,608686,663656,545350,543807,"54.2341","null","null","null","null","null","null","null",37,"3","4-Seam Fastball",1,8,1,8,8,1,1,8,"Infield shift","Standard"
"FF","2019-09-29","98.7","-1.9843","5.9102","Gerrit Cole",594777,543037,"null","swinging_strike",,,,,2,"null","R","L","R","LAA","HOU","S","null","null",0,1,2019,"-1.0053","1.5316","0.0613","3.0169","null","null",592230,0,4,"Bot","null","null",,,455117,,"190929_203247","7.8571","-143.4647","-5.9504","-15.5775","31.9682","-9.9983","3.0600","1.5200","null","null","null","98.5150","2658","6.1640",564814,543037,455117,493329,664702,649557,608686,663656,545350,543807,"54.3355","null","null","null","null","null","null","null",37,"2","4-Seam Fastball",1,8,1,8,8,1,1,8,"Infield shift","Standard"
