"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FT","2019-07-19","88.9","1.9242","6.3707","Francisco Lindor",596019,543169,"null","foul",,,,,5,"null","R","R","L","CLE","KC","S","null","null",1,1,2019,"0.9108","0.7449","0.2373","2.6977","null","null",571980,1,4,"Bot","null","null",,,650619,,"190720_005036","-6.1035","-129.3736","-4.6108","11.5666","24.7803","-22.9694","3.2500","1.5400","309","90.5","24.7","89.7980","2181","6.6540",565366,543169,650619,596144,670032,641531,600858,460086,605490,624585,"53.8455","null","null","null","null","null","null","null",39,"3","2-Seam Fastball",5,2,5,2,2,5,5,2,"Standard","Standard"
"FT","2019-07-19","88.9","2.0029","6.3174","Francisco Lindor",596019,543169,"null","foul",,,,,3,"null","R","R","L","CLE","KC","S","null","null",1,0,2019,"1.1868","0.6489","0.8109","2.8369","null","null",571980,1,4,"Bot","null","null",,,650619,,"190720_005007","-5.4895","-129.5160","-3.9848","14.6602","23.4854","-24.1499","3.2500","1.5400","null","null","null","90.2000","2188","6.7270",565366,543169,650619,596144,670032,641531,600858,460086,605490,624585,"53.7728","null","null","null","null","null","null","null",39,"2","2-Seam Fastball",5,2,5,2,2,5,5,2,"Standard","Standard"
"SL","2019-07-19","80.8","2.2383","6.2216","Francisco Lindor",596019,543169,"null","ball",,,,,13,"null","R","R","L","CLE","KC","B","null","null",0,0,2019,"-0.3197","-0.1221","-0.2102","1.0069","null","null",571980,1,4,"Bot","null","null",,,650619,,"190720_004944","-4.8541","-117.6907","-4.7991","-2.1272","20.7601","-32.6676","3.3539","1.5400","null","null","null","81.1700","2228","6.3300",565366,543169,650619,596144,670032,641531,600858,460086,605490,624585,"54.1700","null","null","null","null","null","null","null",39,"1","Slider",5,2,5,2,2,5,5,2,"Standard","Standard"
"CU","2019-07-19","77.7","2.7189","6.4537","Francisco Lindor",596019,543557,"double","hit_into_play_no_out",,,,,9,"Francisco Lindor doubles (19) on a line drive to left fielder Alex Gordon.  ","R","R","L","CLE","KC","X",7,"line_drive",2,2,2019,"-0.4007","-0.7490","0.3899","1.4620","null","null","null",0,3,"Bot","83.84","72.80",,,650619,,"190720_001435","-4.2543","-113.1659","-2.5066","-2.7652","18.1899","-38.4163","3.2500","1.5400","315","98.2","18.0","77.9550","2277","6.1560",565366,543557,650619,596144,670032,641531,600858,460086,605490,624585,"54.3437","0.410","0.475","1.25",1,1,1,4,26,"5","Curveball",3,2,3,2,2,3,3,2,"Standard","Standard"
"CH","2019-07-19","83.8","2.7229","6.5256","Francisco Lindor",596019,543557,"null","foul",,,,,14,"null","R","R","L","CLE","KC","S","null","null",2,1,2019,"1.0607","0.2238","0.3893","1.1805","null","null","null",0,3,"Bot","null","null",,,650619,,"190720_001405","-7.4705","-121.8338","-6.4324","11.9273","21.0897","-29.0085","3.2500","1.5400","null","null","null","84.1410","1709","6.2970",565366,543557,650619,596144,670032,641531,600858,460086,605490,624585,"54.2025","null","null","null","null","null","null","null",26,"4","Changeup",3,2,3,2,2,3,3,2,"Standard","Standard"
"CH","2019-07-19","83.4","2.7276","6.4735","Francisco Lindor",596019,543557,"null","ball",,,,,14,"null","R","R","L","CLE","KC","B","null","null",1,1,2019,"1.0006","0.2017","1.9535","1.6443","null","null","null",0,3,"Bot","null","null",,,650619,,"190720_001347","-3.7400","-121.4836","-5.1334","10.6130","21.4172","-29.4592","3.4665","1.5400","null","null","null","83.8050","1530","6.2770",565366,543557,650619,596144,670032,641531,600858,460086,605490,624585,"54.2227","null","null","null","null","null","null","null",26,"3","Changeup",3,2,3,2,2,3,3,2,"Standard","Standard"
"FF","2019-07-19","91.0","2.5212","6.5413","Francisco Lindor",596019,543557,"null","ball",,,,,11,"null","R","R","L","CLE","KC","B","null","null",0,1,2019,"0.4702","0.7894","-1.7802","3.2386","null","null","null",0,3,"Bot","null","null",,,650619,,"190720_001333","-11.7227","-132.0915","-4.0779","7.6928","24.5619","-22.3576","3.4988","1.5400","null","null","null","90.9810","2041","6.1320",565366,543557,650619,596144,670032,641531,600858,460086,605490,624585,"54.3678","null","null","null","null","null","null","null",26,"2","4-Seam Fastball",3,2,3,2,2,3,3,2,"Standard","Standard"
"SI","2019-07-19","91.1","2.6801","6.4815","Francisco Lindor",596019,543557,"null","foul",,,,,3,"null","R","R","L","CLE","KC","S","null","null",0,0,2019,"0.8782","0.9500","0.3770","2.8249","null","null","null",0,3,"Bot","null","null",,,650619,,"190720_001317","-7.7834","-132.5408","-5.4846","12.0813","24.5731","-19.8117","3.2500","1.5400","200","71.4","51.9","92.5310","2020","6.8570",565366,543557,650619,596144,670032,641531,600858,460086,605490,624585,"53.6426","null","null","null","null","null","null","null",26,"1","Sinker",3,2,3,2,2,3,3,2,"Standard","Standard"
"SI","2019-07-19","93.4","2.7109","6.4489","Francisco Lindor",596019,543557,"single","hit_into_play_no_out",,,,,9,"Francisco Lindor singles on a line drive to center fielder Bubba Starling.  ","R","R","L","CLE","KC","X",8,"line_drive",3,2,2019,"1.3715","0.7433","0.3474","1.9217","null","null","null",0,1,"Bot","144.36","78.06",,,650619,,"190719_232932","-9.0267","-135.5713","-7.5082","18.6929","26.8864","-21.7287","3.2500","1.5400","170","106.5","6.3","93.2700","1983","6.1430",565366,543557,650619,596144,670032,641531,600858,460086,605490,624585,"54.3564","0.638","0.592","0.90",1,1,0,4,7,"6","Sinker",0,1,0,1,1,0,0,1,"Standard","Standard"
"CH","2019-07-19","85.6","2.7264","6.4731","Francisco Lindor",596019,543557,"null","ball",,,,,12,"null","R","R","L","CLE","KC","B","null","null",2,2,2019,"1.1479","0.7857","1.7016","2.6641","null","null","null",0,1,"Bot","null","null",,,650619,,"190719_232908","-4.7478","-124.5873","-4.3372","12.9258","23.9185","-23.3194","3.4384","1.5400","null","null","null","85.9570","1872","6.4070",565366,543557,650619,596144,670032,641531,600858,460086,605490,624585,"54.0922","null","null","null","null","null","null","null",7,"5","Changeup",0,1,0,1,1,0,0,1,"Standard","Standard"
"FC","2019-07-19","89.4","2.8144","6.3744","Francisco Lindor",596019,543557,"null","ball",,,,,13,"null","R","R","L","CLE","KC","B","null","null",1,2,2019,"-0.0756","0.6955","-1.1026","0.8522","null","null","null",0,1,"Bot","null","null",,,650619,,"190719_232850","-9.4973","-129.8110","-9.1264","0.8282","23.1591","-22.7555","3.4383","1.5400","null","null","null","89.9700","2189","6.4280",565366,543557,650619,596144,670032,641531,600858,460086,605490,624585,"54.0710","null","null","null","null","null","null","null",7,"4","Cutter",0,1,0,1,1,0,0,1,"Standard","Standard"
"CU","2019-07-19","77.9","2.8125","6.4638","Francisco Lindor",596019,543557,"null","foul",,,,,8,"null","R","R","L","CLE","KC","S","null","null",1,1,2019,"-0.4928","-0.9101","0.0031","2.0625","null","null","null",0,1,"Bot","null","null",,,650619,,"190719_232828","-5.1218","-113.3675","-0.9408","-3.3579","19.4407","-40.0484","3.2500","1.5400","null","null","null","77.8890","2280","6.1380",565366,543557,650619,596144,670032,641531,600858,460086,605490,624585,"54.3619","null","null","null","null","null","null","null",7,"3","Curveball",0,1,0,1,1,0,0,1,"Standard","Standard"
"SI","2019-07-19","93.5","2.6909","6.5186","Francisco Lindor",596019,543557,"null","ball",,,,,14,"null","R","R","L","CLE","KC","B","null","null",0,1,2019,"1.0357","0.8204","0.6807","0.8430","null","null","null",0,1,"Bot","null","null",,,650619,,"190719_232811","-7.4463","-135.8048","-10.7271","14.3350","25.4841","-20.0981","3.5332","1.5400","null","null","null","93.9300","1968","6.3260",565366,543557,650619,596144,670032,641531,600858,460086,605490,624585,"54.1738","null","null","null","null","null","null","null",7,"2","Sinker",0,1,0,1,1,0,0,1,"Standard","Standard"
"SI","2019-07-19","92.5","2.5652","6.7463","Francisco Lindor",596019,543557,"null","called_strike",,,,,3,"null","R","R","L","CLE","KC","S","null","null",0,0,2019,"0.9172","0.8111","0.3977","3.3602","null","null","null",0,1,"Bot","null","null",,,650619,,"190719_232756","-7.4591","-134.6101","-4.6482","12.4968","23.8934","-21.6584","3.4608","1.5400","null","null","null","92.7480","1928","6.0300",565366,543557,650619,596144,670032,641531,600858,460086,605490,624585,"54.4695","null","null","null","null","null","null","null",7,"1","Sinker",0,1,0,1,1,0,0,1,"Standard","Standard"
"FF","2019-07-18","96.6","-0.8620","6.0379","Francisco Lindor",596019,571656,"strikeout","foul_tip",,,,,1,"Francisco Lindor strikes out on a foul tip.  ","R","L","R","CLE","DET","S",2,"null",2,2,2019,"-0.7261","1.5061","-0.2955","2.8690",543401,"null","null",2,7,"Bot","null","null",,,543308,,"190719_013801","3.1129","-140.5893","-6.2582","-10.1962","29.0828","-11.2807","3.3190","1.5130","null","null","null","96.3480","2332","5.9410",565365,571656,543308,592348,605612,493596,474568,621514,622682,592206,"54.5588","null","null","0.00",1,0,0,"null",56,"6","4-Seam Fastball",5,3,5,3,3,5,5,3,"Standard","Strategic"
"CH","2019-07-18","89.7","-1.3042","5.8967","Francisco Lindor",596019,571656,"null","foul",,,,,14,"null","R","L","R","CLE","DET","S","null","null",2,2,2019,"-1.2873","0.1484","0.0010","0.6169",543401,"null","null",2,7,"Bot","null","null",,,543308,,"190719_013735","5.8805","-130.4888","-7.4104","-15.7616","23.8975","-29.3252","3.3190","1.5130","null","null","null","89.7380","1879","6.0400",565365,571656,543308,592348,605612,493596,474568,621514,622682,592206,"54.4591","null","null","null","null","null","null","null",56,"5","Changeup",5,3,5,3,3,5,5,3,"Standard","Strategic"
"CH","2019-07-18","88.8","-1.3305","5.9247","Francisco Lindor",596019,571656,"null","blocked_ball",,,,,13,"null","R","L","R","CLE","DET","B","null","null",1,2,2019,"-1.3132","0.0583","-0.1588","0.5385",543401,"null","null",2,7,"Bot","null","null",,,543308,,"190719_013715","5.5156","-129.0619","-7.2489","-15.5816","23.7178","-30.4047","3.3615","1.6329","null","null","null","88.4840","1695","5.8980",565365,571656,543308,592348,605612,493596,474568,621514,622682,592206,"54.6014","null","null","null","null","null","null","null",56,"4","Changeup",5,3,5,3,3,5,5,3,"Standard","Strategic"
"FF","2019-07-18","95.4","-1.1401","6.0061","Francisco Lindor",596019,571656,"null","foul",,,,,8,"null","R","L","R","CLE","DET","S","null","null",1,1,2019,"-1.0568","1.4215","-0.1194","1.7635",543401,"null","null",2,7,"Bot","null","null",,,543308,,"190719_013647","4.9826","-138.5770","-8.6222","-14.5374","28.8531","-12.4396","3.3190","1.5130","null","null","null","94.9350","2466","5.9640",565365,571656,543308,592348,605612,493596,474568,621514,622682,592206,"54.5354","null","null","null","null","null","null","null",56,"3","4-Seam Fastball",5,3,5,3,3,5,5,3,"Standard","Strategic"
"SL","2019-07-18","81.7","-1.4300","5.9897","Francisco Lindor",596019,571656,"null","called_strike",,,,,13,"null","R","L","R","CLE","DET","S","null","null",1,0,2019,"0.1418","0.3749","-0.8564","1.9748",543401,"null","null",2,7,"Bot","null","null",,,543308,,"190719_013628","1.0183","-119.1037","-3.3266","1.1992","17.3602","-28.3087","3.2549","1.5699","null","null","null","81.9460","2689","5.8230",565365,571656,543308,592348,605612,493596,474568,621514,622682,592206,"54.6763","null","null","null","null","null","null","null",56,"2","Slider",5,3,5,3,3,5,5,3,"Standard","Strategic"
"SL","2019-07-18","82.7","-1.4203","5.9973","Francisco Lindor",596019,571656,"null","ball",,,,,13,"null","R","L","R","CLE","DET","B","null","null",0,0,2019,"0.0453","0.4021","-0.5567","1.5362",543401,"null","null",2,7,"Bot","null","null",,,543308,,"190719_013613","1.8654","-120.5685","-4.5564","0.1541","18.4183","-27.7801","3.3472","1.6721","null","null","null","82.6820","2698","5.7000",565365,571656,543308,592348,605612,493596,474568,621514,622682,592206,"54.7998","null","null","null","null","null","null","null",56,"1","Slider",5,3,5,3,3,5,5,3,"Standard","Strategic"
"SL","2019-07-18","84.0","2.9188","5.1992","Francisco Lindor",596019,571510,"strikeout","swinging_strike",,,,,13,"Francisco Lindor strikes out swinging.  ","R","R","L","CLE","DET","S",2,"null",3,2,2019,"-0.1431","0.1573","-1.0143","1.5279","null",641343,"null",2,5,"Bot","null","null",,,435064,,"190719_003955","-8.7653","-121.9104","-2.3378","0.3932","25.0502","-30.3855","3.3190","1.5130","null","null","null","83.2850","2434","6.0650",565365,571510,435064,592348,605612,493596,474568,621514,622682,592206,"54.4347","null","null","0.00",1,0,0,"null",37,"8","Slider",3,3,3,3,3,3,3,3,"Standard","Standard"
"FF","2019-07-18","92.2","2.5780","5.5613","Francisco Lindor",596019,571510,"null","foul",,,,,1,"null","R","R","L","CLE","DET","S","null","null",3,2,2019,"0.5575","1.0688","-0.6430","3.2499","null",641343,"null",2,5,"Bot","null","null",,,435064,,"190719_003926","-9.4403","-134.1235","-2.4663","8.5784","24.6606","-18.7766","3.3190","1.5130","111","68.0","78.4","93.1250","2330","6.5220",565365,571510,435064,592348,605612,493596,474568,621514,622682,592206,"53.9779","null","null","null","null","null","null","null",37,"7","4-Seam Fastball",3,3,3,3,3,3,3,3,"Standard","Standard"
"FF","2019-07-18","93.0","2.5727","5.6310","Francisco Lindor",596019,571510,"null","ball",,,,,13,"null","R","R","L","CLE","DET","B","null","null",2,2,2019,"0.7775","0.9447","-1.4498","1.4524","null",641343,"null",2,5,"Bot","null","null",,,435064,,"190719_003858","-12.0229","-134.9611","-7.0789","11.8000","23.9503","-19.3438","3.5175","1.6480","null","null","null","93.7280","2243","6.4580",565365,571510,435064,592348,605612,493596,474568,621514,622682,592206,"54.0414","null","null","null","null","null","null","null",37,"6","4-Seam Fastball",3,3,3,3,3,3,3,3,"Standard","Standard"
"SL","2019-07-18","81.2","2.8685","5.2405","Francisco Lindor",596019,571510,"null","foul",,,,,9,"null","R","R","L","CLE","DET","S","null","null",2,2,2019,"-0.1874","-0.1821","0.5372","1.5530","null",641343,"null",2,5,"Bot","null","null",,,435064,,"190719_003712","-4.8340","-118.2045","-1.3116","-0.8346","21.9872","-33.8452","3.3190","1.5130","3","57.4","-32.2","80.7830","null","5.9280",565365,571510,435064,592348,605612,493596,474568,621514,622682,592206,"54.5714","null","null","null","null","null","null","null",37,"5","Slider",3,3,3,3,3,3,3,3,"Standard","Standard"
"SL","2019-07-18","78.8","3.0287","5.2860","Francisco Lindor",596019,571510,"null","foul",,,,,12,"null","R","R","L","CLE","DET","S","null","null",2,1,2019,"-0.2283","-0.2561","1.1549","2.5115","null",641343,"null",2,5,"Bot","null","null",,,435064,,"190719_003640","-3.6266","-114.6355","1.2074","-1.3617","19.8847","-34.8397","3.3190","1.5130","159","61.2","53.0","78.4410","null","5.9130",565365,571510,435064,592348,605612,493596,474568,621514,622682,592206,"54.5864","null","null","null","null","null","null","null",37,"4","Slider",3,3,3,3,3,3,3,3,"Standard","Strategic"
"SL","2019-07-18","78.9","2.8765","5.4138","Francisco Lindor",596019,571510,"null","ball",,,,,2,"null","R","R","L","CLE","DET","B","null","null",1,1,2019,"-0.4923","-0.1219","0.1779","3.3976","null",641343,"null",2,5,"Bot","null","null",,,435064,,"190719_003606","-4.9349","-114.7924","2.5609","-3.4968","19.1292","-33.8835","3.4575","1.6545","null","null","null","78.6850","2321","5.9250",565365,571510,435064,592348,605612,493596,474568,621514,622682,592206,"54.5740","null","null","null","null","null","null","null",37,"3","Slider",3,3,3,3,3,3,3,3,"Standard","Strategic"
"FF","2019-07-18","92.6","2.7918","5.5934","Francisco Lindor",596019,571510,"null","foul",,,,,4,"null","R","R","L","CLE","DET","S","null","null",1,0,2019,"0.8480","1.1784","-0.3912","2.7470","null",641343,"null",2,5,"Bot","null","null",,,435064,,"190719_003306","-10.0396","-134.6544","-4.1226","12.4353","26.1885","-16.9850","3.3190","1.5130","null","null","null","93.4470","2342","6.5950",565365,571510,435064,592348,605612,493596,474568,621514,622682,592206,"53.9049","null","null","null","null","null","null","null",37,"2","4-Seam Fastball",3,3,3,3,3,3,3,3,"Standard","Strategic"
"SL","2019-07-18","80.2","3.1071","5.2776","Francisco Lindor",596019,571510,"null","ball",,,,,14,"null","R","R","L","CLE","DET","B","null","null",0,0,2019,"-0.4633","-0.2320","1.3699","1.7459","null",641343,"null",2,5,"Bot","null","null",,,435064,,"190719_003223","-2.9661","-116.8608","-0.7735","-3.7424","19.3284","-34.3689","3.4804","1.6164","null","null","null","80.3050","2441","6.0150",565365,571510,435064,592348,605612,493596,474568,621514,622682,592206,"54.4848","null","null","null","null","null","null","null",37,"1","Slider",3,3,3,3,3,3,3,3,"Standard","Strategic"
"FF","2019-07-18","93.2","2.4250","5.7186","Francisco Lindor",596019,571510,"strikeout","foul_tip",,,,,1,"Francisco Lindor strikes out on a foul tip.  ","R","R","L","CLE","DET","S",2,"null",0,2,2019,"0.8298","1.0593","-0.3501","3.4212","null","null","null",1,3,"Bot","null","null",,,435064,,"190718_235542","-8.9889","-135.5604","-2.5638","12.0499","24.7314","-18.5910","3.3190","1.5130","null","null","null","94.1450","2325","6.5000",565365,571510,435064,592348,605612,493596,474568,621514,622682,592206,"53.9991","null","null","0.00",1,0,0,"null",22,"3","4-Seam Fastball",2,3,2,3,3,2,2,3,"Standard","Standard"
"CH","2019-07-18","78.7","2.6874","5.6353","Francisco Lindor",596019,571510,"null","foul",,,,,6,"null","R","R","L","CLE","DET","S","null","null",0,1,2019,"0.8445","0.8726","0.7284","2.4455","null","null","null",1,3,"Bot","null","null",,,435064,,"190718_235506","-5.8326","-114.6010","-1.8065","8.4664","18.5236","-24.2932","3.3190","1.5130","154","68.8","68.5","79.3230","2003","6.4050",565365,571510,435064,592348,605612,493596,474568,621514,622682,592206,"54.0946","null","null","null","null","null","null","null",22,"2","Changeup",2,3,2,3,3,2,2,3,"Standard","Strategic"
"SL","2019-07-18","77.5","3.0436","5.4395","Francisco Lindor",596019,571510,"null","called_strike",,,,,6,"null","R","R","L","CLE","DET","S","null","null",0,0,2019,"-0.2917","-0.2704","0.7766","2.3702","null","null","null",1,3,"Bot","null","null",,,435064,,"190718_235446","-4.2705","-112.7727","0.7920","-1.7109","19.1813","-34.8044","3.3866","1.5972","null","null","null","76.7590","2249","5.6120",565365,571510,435064,592348,605612,493596,474568,621514,622682,592206,"54.8873","null","null","null","null","null","null","null",22,"1","Slider",2,3,2,3,3,2,2,3,"Standard","Strategic"
"FF","2019-07-18","91.6","2.3926","5.6562","Francisco Lindor",596019,571510,"field_out","hit_into_play",,,,,7,"Francisco Lindor lines out to right fielder Nicholas Castellanos.  ","R","R","L","CLE","DET","X",9,"line_drive",2,2,2019,"0.7713","1.2274","-0.6276","1.8691","null","null","null",0,1,"Bot","153.82","71.41",,,435064,,"190718_231751","-9.2737","-133.0401","-6.3810","10.9671","24.7991","-16.4717","3.4670","1.5890","310","85.3","24.9","91.9710","2331","6.3240",565365,571510,435064,592348,605612,493596,474568,621514,622682,592206,"54.1753","0.125","0.159","0.00",1,0,0,3,4,"6","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Strategic"
"FF","2019-07-18","93.0","2.3510","5.6601","Francisco Lindor",596019,571510,"null","foul",,,,,8,"null","R","R","L","CLE","DET","S","null","null",2,2,2019,"1.0357","1.0652","0.0929","1.6906","null","null","null",0,1,"Bot","null","null",,,435064,,"190718_231724","-8.0328","-135.1472","-6.7734","14.2890","25.2471","-17.9423","3.3190","1.5130","null","null","null","93.3850","2312","6.2730",565365,571510,435064,592348,605612,493596,474568,621514,622682,592206,"54.2264","null","null","null","null","null","null","null",4,"5","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Strategic"
"FT","2019-07-18","90.9","2.3806","5.5861","Francisco Lindor",596019,571510,"null","foul",,,,,5,"null","R","R","L","CLE","DET","S","null","null",2,1,2019,"0.9549","0.8595","-0.2518","2.4343","null","null","null",0,1,"Bot","null","null",,,435064,,"190718_231707","-8.7832","-132.3751","-4.0215","13.1140","22.7142","-21.1877","3.3190","1.5130","172","71.3","65.6","92.7030","2163","6.8860",565365,571510,435064,592348,605612,493596,474568,621514,622682,592206,"53.6133","null","null","null","null","null","null","null",4,"4","2-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Strategic"
"FT","2019-07-18","92.2","2.3919","5.6525","Francisco Lindor",596019,571510,"null","ball",,,,,13,"null","R","R","L","CLE","DET","B","null","null",1,1,2019,"1.0215","0.8078","-1.7685","1.1019","null","null","null",0,1,"Bot","null","null",,,435064,,"190718_231652","-12.9586","-133.8038","-7.6633","14.9781","23.6065","-20.9355","3.5198","1.6201","null","null","null","93.7280","2120","6.9310",565365,571510,435064,592348,605612,493596,474568,621514,622682,592206,"53.5687","null","null","null","null","null","null","null",4,"3","2-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Strategic"
"SL","2019-07-18","77.0","2.6719","5.5365","Francisco Lindor",596019,571510,"null","swinging_strike",,,,,14,"null","R","R","L","CLE","DET","S","null","null",1,0,2019,"-0.2051","-0.1631","0.4521","1.2844","null","null","null",0,1,"Bot","null","null",,,435064,,"190718_231635","-4.3064","-112.0557","-1.7858","-0.9638","19.1598","-33.4517","3.3190","1.5130","null","null","null","76.4700","2353","5.7820",565365,571510,435064,592348,605612,493596,474568,621514,622682,592206,"54.7178","null","null","null","null","null","null","null",4,"2","Slider",0,0,0,0,0,0,0,0,"Standard","Strategic"
"FF","2019-07-18","90.7","2.5426","5.6973","Francisco Lindor",596019,571510,"null","ball",,,,,12,"null","R","R","L","CLE","DET","B","null","null",0,0,2019,"0.9141","1.0307","1.3352","3.3200","null","null","null",0,1,"Bot","null","null",,,435064,,"190718_231623","-4.9906","-132.1136","-2.3219","11.7550","24.1760","-19.7058","3.2838","1.5130","null","null","null","91.5310","2177","6.4220",565365,571510,435064,592348,605612,493596,474568,621514,622682,592206,"54.0774","null","null","null","null","null","null","null",4,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Strategic"
"CH","2019-07-17","88.3","-2.7489","5.5590","Francisco Lindor",596019,641729,"home_run","hit_into_play_score",,,,,9,"Francisco Lindor homers (15) on a line drive to right field.  ","R","L","R","CLE","DET","X","null","line_drive",0,1,2019,"-1.3419","0.5397","0.3678","1.8952","null","null","null",0,8,"Bot","224.80","62.81",,,543308,,"190718_014153","10.3223","-128.2967","-3.9956","-16.7329","22.9565","-25.6647","3.2500","1.5400","395","109.7","19.5","88.5050","2003","6.1990",565364,641729,543308,641525,493596,600869,605612,621514,622682,592206,"54.3003","0.940","1.570","2.00",1,0,3,6,60,"2","Changeup",3,2,3,2,2,3,3,2,"Infield shift","Strategic"
"FF","2019-07-17","93.9","-2.4691","5.9061","Francisco Lindor",596019,641729,"null","foul",,,,,6,"null","R","L","R","CLE","DET","S","null","null",0,0,2019,"-0.8926","1.1059","0.3144","2.3365","null","null","null",0,8,"Bot","null","null",,,543308,,"190718_014127","9.1436","-136.3395","-5.9105","-13.1042","30.0830","-17.3553","3.2500","1.5400","null","null","null","93.6080","2432","6.2470",565364,641729,543308,641525,493596,600869,605612,621514,622682,592206,"54.2528","null","null","null","null","null","null","null",60,"1","4-Seam Fastball",3,2,3,2,2,3,3,2,"Infield shift","Strategic"
"SI","2019-07-17","94.7","-1.5943","5.6895","Francisco Lindor",596019,605513,"double_play","hit_into_play",,,,,14,"Francisco Lindor lines into a double play, shortstop Harold Castro to first baseman Brandon Dixon.   Tyler Naquin out at 1st.  ","R","L","R","CLE","DET","X",6,"line_drive",0,1,2019,"-1.4352","0.5097","0.2328","1.2999","null","null",571980,1,5,"Bot","119.98","149.68",,,543308,,"190718_004324","7.9402","-137.6588","-6.9148","-19.9195","29.2944","-24.4397","3.2500","1.5400","220","106.5","6.7","94.6770","2141","6.2410",565364,605513,543308,641525,493596,600869,605612,621514,622682,592206,"54.2584","0.662","0.630","0.00",1,0,0,4,39,"2","Sinker",2,0,2,0,0,2,2,0,"Standard","Strategic"
"SI","2019-07-17","94.8","-1.8081","5.4369","Francisco Lindor",596019,605513,"null","foul",,,,,13,"null","R","L","R","CLE","DET","S","null","null",0,0,2019,"-1.4852","0.3728","-0.2239","1.1935","null","null",571980,1,5,"Bot","null","null",,,543308,,"190718_004256","7.5427","-137.8301","-6.3071","-20.8038","29.6922","-26.1934","3.2500","1.5400","null","null","null","95.4920","2330","6.6670",565364,605513,543308,641525,493596,600869,605612,621514,622682,592206,"53.8321","null","null","null","null","null","null","null",39,"1","Sinker",2,0,2,0,0,2,2,0,"Standard","Strategic"
"SI","2019-07-17","95.6","-1.5628","5.7207","Francisco Lindor",596019,605513,"walk","ball",,,,,11,"Francisco Lindor walks.   Tyler Naquin to 2nd.  ","R","L","R","CLE","DET","B","null","null",3,2,2019,"-1.0214","0.3166","-1.9007","3.5678",502273,"null",571980,0,3,"Bot","null","null",,,543308,,"190718_000310","1.4159","-139.3158","-0.8278","-13.6892","28.8254","-28.0456","3.2988","1.5461","null","null","null","96.2330","2299","6.3960",565364,605513,543308,641525,493596,600869,605612,621514,622682,592206,"54.1038","null","null","0.70",1,0,0,"null",23,"8","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2019-07-17","82.2","-1.6322","5.8278","Francisco Lindor",596019,605513,"null","blocked_ball",,,,,14,"null","R","L","R","CLE","DET","B","null","null",2,2,2019,"1.0237","-0.9272","1.7733","0.4769",502273,"null",571980,0,3,"Bot","null","null",,,543308,,"190718_000237","5.7153","-119.5776","-3.8063","8.5147","22.7287","-40.3926","3.2622","1.5461","null","null","null","81.3110","2688","5.6700",565364,605513,543308,641525,493596,600869,605612,621514,622682,592206,"54.8296","null","null","null","null","null","null","null",23,"7","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SI","2019-07-17","95.7","-1.6578","5.6843","Francisco Lindor",596019,605513,"null","foul",,,,,13,"null","R","L","R","CLE","DET","S","null","null",2,2,2019,"-1.3887","0.0618","-0.9016","2.3489",502273,"null",571980,0,3,"Bot","null","null",,,543308,,"190718_000206","5.0734","-139.2887","-3.3198","-19.0421","30.9855","-30.8648","3.2500","1.5400","null","null","null","95.3890","2194","6.0750",565364,605513,543308,641525,493596,600869,605612,621514,622682,592206,"54.4242","null","null","null","null","null","null","null",23,"6","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2019-07-17","82.0","-1.5147","5.8006","Francisco Lindor",596019,605513,"null","blocked_ball",,,,,14,"null","R","L","R","CLE","DET","B","null","null",1,2,2019,"1.0109","-1.2768","1.6451","-0.7999",502273,"null",571980,0,3,"Bot","null","null",,,543308,,"190718_000133","5.1676","-119.1007","-5.8265","8.3160","24.2623","-43.0831","3.2856","1.5519","null","null","null","80.8110","2651","5.7180",565364,605513,543308,641525,493596,600869,605612,621514,622682,592206,"54.7813","null","null","null","null","null","null","null",23,"5","Curveball",0,0,0,0,0,0,0,0,"Standard","Strategic"
